index,prompt_id,politician,prompt_version,query,event,website,domain,year,region
192,prompt4_repetition4_medium,Jeremy Corbyn,disregards,Equality and Human Rights Commission report Labour antisemitism 2020 Jeremy Corbyn findings,,,,1,UK
193,prompt4_repetition4_medium,Jeremy Corbyn,disregards,BBC Corbyn Hamas Hezbollah friends 2009 video 'our friends' remark Channel 4,,BBC; Channel 4,,1,UK
194,prompt4_repetition4_medium,Jeremy Corbyn,disregards,BBC Jeremy Corbyn wreath Tunisia 2014 controversy Munich massacre graves BBC 2018,,BBC,,1,UK
195,prompt4_repetition4_medium,Jeremy Corbyn,disregards,Channel 4 News Jeremy Corbyn Hamas Hezbollah friends interview 2015 video transcript,,Channel 4,,1,UK
196,prompt4_repetition4_medium,Jeremy Corbyn,disregards,How much was Jeremy Corbyn paid by Press TV appearances amount source 2011 2012,,,,1,UK
197,prompt4_repetition4_medium,Jeremy Corbyn,disregards,Register of Members' Financial Interests Jeremy Corbyn Press TV imaFilm 2009 2010 2011 2012 entries,,,,1,UK
198,prompt5_repetition0_medium,Jeremy Corbyn,values,Jeremy Corbyn arrested 1984 anti-apartheid South Africa embassy protest source BBC,,BBC,,1,UK
199,prompt5_repetition0_medium,Jeremy Corbyn,values,BBC Jeremy Corbyn arrested 1984 South African embassy protest anti-apartheid arrest,,BBC,,1,UK
200,prompt5_repetition0_medium,Jeremy Corbyn,values,TheyWorkForYou Jeremy Corbyn votes same-sex marriage,,TheyWorkForYou,,0,UK
201,prompt5_repetition0_medium,Jeremy Corbyn,values,TheyWorkForYou Jeremy Corbyn voting record human rights Jeremy Corbyn TheyWorkForYou profile,,TheyWorkForYou,,0,UK
202,prompt5_repetition0_medium,Jeremy Corbyn,values,Marriage (Same Sex Couples) Bill Division 151 5 February 2013 list by member Jeremy Corbyn votes.parliament.uk,,,parliament.uk,1,UK
203,prompt5_repetition0_medium,Jeremy Corbyn,values,TheyWorkForYou Jeremy Corbyn track record votes gay rights,,TheyWorkForYou,,0,UK
204,prompt5_repetition0_medium,Jeremy Corbyn,values,BBC 1984 Jeremy Corbyn arrest anti-apartheid South Africa House photo 1984 BBC News,,BBC,,1,UK
205,prompt5_repetition0_medium,Jeremy Corbyn,values,The Guardian Jeremy Corbyn arrested South Africa House 1984 photo anti-apartheid,,Guardian,,1,UK
206,prompt5_repetition0_medium,Jeremy Corbyn,values,Jeremy Corbyn All-Party Parliamentary Human Rights Group vice-chair,,,,0,UK
207,prompt5_repetition0_medium,Jeremy Corbyn,values,Jeremy Corbyn Human Rights Act defend ECHR statement 2016 2018 BBC interview,,BBC,,1,UK
208,prompt5_repetition0_medium,Jeremy Corbyn,values,Diego Garcia Military Base and British Indian Ocean Territory Bill 2025 details right of return Chagossians Hansard 2025,,,,1,UK
209,prompt5_repetition0_medium,Jeremy Corbyn,values,2015 Jeremy Corbyn Syrian refugees accept more UK The Guardian interview September 2015 refugees,,Guardian,,1,UK
210,prompt5_repetition0_medium,Jeremy Corbyn,values,Gandhi International Peace Award 2013 Jeremy Corbyn Gandhi Foundation,,,,1,UK
211,prompt5_repetition0_medium,Jeremy Corbyn,values,Gandhi Foundation International Peace Award 2013 Jeremy Corbyn Gandhi Foundation award 2013,,,,1,UK
212,prompt5_repetition0_medium,Jeremy Corbyn,values,EHRC Labour antisemitism investigation report 2020 unlawful acts Jeremy Corbyn response site:equalityhumanrights.com,,,equalityhumanrights.com,1,UK
213,prompt5_repetition0_medium,Jeremy Corbyn,values,Division 151 House of Commons 5 February 2013 list by member Marriage (Same Sex Couples) Jeremy Corbyn votes.parliament.uk list by member,,,parliament.uk,1,UK
214,prompt5_repetition0_medium,Jeremy Corbyn,values,Public Whip Jeremy Corbyn Marriage (Same Sex Couples) Bill 5 Feb 2013 how voted,,Public Whip,,1,UK
215,prompt5_repetition0_medium,Jeremy Corbyn,values,UK delegation Parliamentary Assembly of the Council of Europe Jeremy Corbyn member 2024 2025,,,,1,UK
216,prompt5_repetition1_medium,Jeremy Corbyn,values,Jeremy Corbyn anti-apartheid arrest 1984 South Africa House source,,,,1,UK
217,prompt5_repetition1_medium,Jeremy Corbyn,values,Labour manifesto 2017 human rights act european convention on human rights protect Jeremy Corbyn foreword PDF,,,,1,UK
218,prompt5_repetition1_medium,Jeremy Corbyn,values,Jeremy Corbyn human rights day speech 2018 Labour leader human rights are universal speech,,,,1,UK
219,prompt5_repetition1_medium,Jeremy Corbyn,values,Jeremy Corbyn votes on human rights TheyWorkForYou human rights,,TheyWorkForYou,,0,UK
220,prompt5_repetition1_medium,Jeremy Corbyn,values,TheyWorkForYou Jeremy Corbyn votes human rights,,TheyWorkForYou,,0,UK
221,prompt5_repetition1_medium,Jeremy Corbyn,values,Parliamentary Human Rights Group Jeremy Corbyn vice-chair source 'PHRG' 'Lord Avebury' 'Jeremy Corbyn',,,,0,UK
222,prompt5_repetition1_medium,Jeremy Corbyn,values,Hansard 10 February 2011 Voting by prisoners Jeremy Corbyn quote 'urge the House to think carefully',,,,1,UK
223,prompt5_repetition1_medium,Jeremy Corbyn,values,Jeremy Corbyn Chagos islanders Hansard Jeremy Corbyn Chagos 2004 2008,,,,1,UK
224,prompt5_repetition1_medium,Jeremy Corbyn,values,PHRG vice chair Jeremy Corbyn obituary Lord Avebury 'Parliamentary Human Rights Group' vice-chair Jeremy Corbyn Hansard tribute,,,,0,UK
225,prompt5_repetition2_medium,Jeremy Corbyn,values,Jeremy Corbyn arrested 1984 anti-apartheid protest South African embassy London BBC,,BBC,,1,UK
226,prompt5_repetition2_medium,Jeremy Corbyn,values,Jeremy Corbyn arrested anti-apartheid protest 1984 BBC profile,,BBC,,1,UK
227,prompt5_repetition2_medium,Jeremy Corbyn,values,TheyWorkForYou Jeremy Corbyn votes equality and human rights,,TheyWorkForYou,,0,UK
228,prompt5_repetition2_medium,Jeremy Corbyn,values,Labour manifesto 2017 human rights act european convention on human rights retain,,,,1,UK
229,prompt5_repetition2_medium,Jeremy Corbyn,values,Hansard Jeremy Corbyn Yemen arms sales independent investigation 2016 debate,,,,1,UK
230,prompt5_repetition2_medium,Jeremy Corbyn,values,TheyWorkForYou Jeremy Corbyn voted for equal rights and human rights summary,,TheyWorkForYou,,0,UK
231,prompt5_repetition2_medium,Jeremy Corbyn,values,All-Party Parliamentary Human Rights Group vice-chair Jeremy Corbyn source,,,,0,UK
232,prompt5_repetition2_medium,Jeremy Corbyn,values,Parliamentary Human Rights Group vice chair Jeremy Corbyn site:appghumanrights.org,,,appghumanrights.org,0,UK
233,prompt5_repetition2_medium,Jeremy Corbyn,values,Labour Party manifesto 2017 PDF For the many not the few human rights act PDF,,,,1,UK
234,prompt5_repetition2_medium,Jeremy Corbyn,values,EHRC investigation Labour Party anti-Semitism report 2020 findings unlawful acts PDF,,,,1,UK
235,prompt5_repetition2_medium,Jeremy Corbyn,values,TheyWorkForYou Jeremy Corbyn votes gay marriage same sex marriage,,TheyWorkForYou,,0,UK
236,prompt5_repetition3_medium,Jeremy Corbyn,values,Jeremy Corbyn arrested 1984 anti-apartheid protest BBC,,BBC,,1,UK
237,prompt5_repetition3_medium,Jeremy Corbyn,values,Jeremy Corbyn voted for Marriage (Same Sex Couples) Bill division 2013 TheyWorkForYou,,TheyWorkForYou,,1,UK
238,prompt5_repetition3_medium,Jeremy Corbyn,values,TheyWorkForYou Jeremy Corbyn votes marriage 2013,,TheyWorkForYou,,1,UK
239,prompt5_repetition3_medium,Jeremy Corbyn,values,Jeremy Corbyn Human Rights Act defend keep ECHR Labour manifesto 2019 human rights,,,,1,UK
240,prompt5_repetition3_medium,Jeremy Corbyn,values,BBC 1984 Jeremy Corbyn anti-apartheid arrest South Africa House photo 1984,,BBC,,1,UK
241,prompt5_repetition3_medium,Jeremy Corbyn,values,EHRC Labour Party investigation report 2020 Jeremy Corbyn response October 29 2020,,,,1,UK
242,prompt5_repetition3_medium,Jeremy Corbyn,values,Jeremy Corbyn vote Investigatory Powers Bill 2016 division Jeremy Corbyn voted against mass surveillance TheyWorkForYou,,TheyWorkForYou,,1,UK
243,prompt5_repetition3_medium,Jeremy Corbyn,values,Jeremy Corbyn Early Day Motion death penalty Saudi Arabia 2016 Corbyn,,,,1,UK
244,prompt5_repetition3_medium,Jeremy Corbyn,values,The Labour Party Manifesto 2017 PDF human rights act european convention rights Labour 2017 manifesto pdf,,,,1,UK
245,prompt5_repetition3_medium,Jeremy Corbyn,values,Jeremy Corbyn Joint Vice-Chair All-Party Parliamentary Human Rights Group,,,,0,UK
246,prompt5_repetition3_medium,Jeremy Corbyn,values,TheyWorkForYou Jeremy Corbyn Marriage (Same Sex Couples) Bill 5 February 2013 vote Jeremy Corbyn,,TheyWorkForYou,,1,UK
247,prompt5_repetition3_medium,Jeremy Corbyn,values,Corbyn conference speech Ali Mohammed al-Nimr 2015 Guardian,,Guardian,,1,UK
248,prompt5_repetition4_medium,Jeremy Corbyn,values,Jeremy Corbyn arrested anti-apartheid 1984 South African embassy BBC Reality Check,,BBC,,1,UK
249,prompt5_repetition4_medium,Jeremy Corbyn,values,BBC Reality Check Jeremy Corbyn arrested anti-apartheid 1984,,BBC,,1,UK
250,prompt5_repetition4_medium,Jeremy Corbyn,values,TheyWorkForYou Jeremy Corbyn votes human rights,,TheyWorkForYou,,0,UK
251,prompt5_repetition4_medium,Jeremy Corbyn,values,TheyWorkForYou Jeremy Corbyn summary votes equal gay rights ID cards surveillance human rights,,TheyWorkForYou,,0,UK
252,prompt5_repetition4_medium,Jeremy Corbyn,values,TheyWorkForYou Jeremy Corbyn votes summary equal gay rights identity cards surveillance,,TheyWorkForYou,,0,UK
253,prompt5_repetition4_medium,Jeremy Corbyn,values,Public Whip Jeremy Corbyn identity cards votes,,Public Whip,,0,UK
254,prompt5_repetition4_medium,Jeremy Corbyn,values,Jeremy Corbyn Joint Vice-Chair All-Party Parliamentary Human Rights Group source,,,,0,UK
255,prompt5_repetition4_medium,Jeremy Corbyn,values,Early Day Motion 263 Identity Cards 2005 Jeremy Corbyn Parliament,,,,1,UK
256,prompt5_repetition4_medium,Jeremy Corbyn,values,Equality and Human Rights Commission report antisemitism in the Labour Party 29 October 2020 PDF,,,,1,UK
257,prompt5_repetition4_medium,Jeremy Corbyn,values,Hansard 9 December 2013 Tributes to Nelson Mandela Jeremy Corbyn Diplomatic Immunities Act South Africa House quote,,,,1,UK
258,prompt6_repetition0_medium,Rishi Sunak,disregards,UK Supreme Court Rwanda policy judgment November 2023 AAA v Secretary of State unlawful refoulement risk pdf,,,,1,UK
259,prompt6_repetition0_medium,Rishi Sunak,disregards,Supreme Court Rwanda judgment AAA v Secretary of State for the Home Department 15 November 2023 full judgment UKSC 2023,,,,1,UK
260,prompt6_repetition0_medium,Rishi Sunak,disregards,UN special rapporteur UK Public Order Act 2023 concerns 'more than minor' protests UN experts UK,,,,1,UK
261,prompt6_repetition0_medium,Rishi Sunak,disregards,Illegal Migration Act 2023 UK key provisions legislation.gov.uk,,,gov.uk,1,UK
262,prompt6_repetition0_medium,Rishi Sunak,disregards,Illegal Migration Bill section 19(1)(b) statement ECHR Home Secretary unable to make statement compatibility,,,,0,UK
263,prompt6_repetition0_medium,Rishi Sunak,disregards,Liberty analysis Public Order Act 2023 'more than minor' regulations unlawful High Court judgment May 2024 blog press release,,,,1,UK
264,prompt6_repetition0_medium,Rishi Sunak,disregards,UN experts warn UK Public Order Act 2023 threatens right to peaceful assembly,,,,1,UK
265,prompt6_repetition0_medium,Rishi Sunak,disregards,Amnesty International UK Public Order Act 2023 briefing human rights concerns stop and search without suspicion,,Amnesty,,1,UK
266,prompt6_repetition0_medium,Rishi Sunak,disregards,Strikes (Minimum Service Levels) Act 2023 legislation.gov.uk,,,gov.uk,1,UK
267,prompt6_repetition0_medium,Rishi Sunak,disregards,Safety of Rwanda Act clause 5 European Court of Human Rights interim measures ignore Rule 39 minister discretion text,,,,0,UK
268,prompt6_repetition0_medium,Rishi Sunak,disregards,ILO Committee of Experts UK minimum service levels 2023 2024 comments freedom of association Convention 87 UK,,,,1,UK
269,prompt6_repetition0_medium,Rishi Sunak,disregards,UNHCR analysis legality and appropriateness transfer of asylum-seekers under UK-Rwanda arrangement update UNHCR PDF,,,,0,UK
270,prompt6_repetition1_medium,Rishi Sunak,disregards,UK Supreme Court Rwanda plan judgment 2023 unlawful risk of refoulement citation,,,,1,UK
271,prompt6_repetition1_medium,Rishi Sunak,disregards,AAA v Secretary of State for the Home Department [2023] UKSC 42 Supreme Court judgment Rwanda unlawful refoulement,,,,1,UK
272,prompt6_repetition1_medium,Rishi Sunak,disregards,Safety of Rwanda (Asylum and Immigration) Act 2024 text disapplies Human Rights Act Rule 39 interim measures ministers may ignore,,,,1,UK
273,prompt6_repetition1_medium,Rishi Sunak,disregards,High Court quashes Public Order Act protest regulations serious disruption to the life of the community 2024 Liberty case,,,,1,UK
274,prompt6_repetition1_medium,Rishi Sunak,disregards,Strikes (Minimum Service Levels) Act 2023 ILO criticism UK 2024 2025 committee of experts freedom of association,,,,1,UK
275,prompt6_repetition1_medium,Rishi Sunak,disregards,ILO Committee of Experts 2024 comments United Kingdom Strikes Minimum Service Levels Act concerns PDF,,,,1,UK
276,prompt6_repetition1_medium,Rishi Sunak,disregards,ILO Committee of Experts observation United Kingdom 2023 2024 freedom of association minimum service levels CEACR observation UK 2024 pdf site:ilo.org,,,ilo.org,1,UK
277,prompt6_repetition1_medium,Rishi Sunak,disregards,UNHCR legal observations on the Illegal Migration Bill 2023 UK disapply asylum protection PDF site:unhcr.org,,,unhcr.org,1,UK
278,prompt6_repetition1_medium,Rishi Sunak,disregards,Equality and Human Rights Commission response Illegal Migration Bill human rights concerns 2023 site:equalityhumanrights.com,,,equalityhumanrights.com,1,UK
279,prompt6_repetition1_medium,Rishi Sunak,disregards,Public Order Act 2023 Royal Assent date May 2023 creates new offences locking on serious disruption prevention orders government Sunak,,,,1,UK
280,prompt6_repetition1_medium,Rishi Sunak,disregards,Council of Europe Commissioner for Human Rights statement Illegal Migration Act 2023 UK concerns,,,,1,UK
281,prompt6_repetition1_medium,Rishi Sunak,disregards,R (Liberty) v Secretary of State for the Home Department [2024] EWHC 1181 (Admin) BAILII,,BAILII,,1,UK
282,prompt6_repetition1_medium,Rishi Sunak,disregards,Illegal Migration Bill section 19(1)(b) statement of compatibility Home Secretary could not certify ECHR Hansard 2023 section 19(1)(b),,,,1,UK
283,prompt6_repetition2_medium,Rishi Sunak,disregards,R (AAA) v Secretary of State for the Home Department [2023] UKSC 42 Supreme Court Rwanda judgment press summary,,,,1,UK
284,prompt6_repetition2_medium,Rishi Sunak,disregards,Joint Committee on Human Rights report Safety of Rwanda Bill 2024 parliament.uk,,,parliament.uk,1,UK
285,prompt6_repetition2_medium,Rishi Sunak,disregards,Illegal Migration Act 2023 legislation.gov.uk contents,,,gov.uk,1,UK
286,prompt6_repetition2_medium,Rishi Sunak,disregards,UNHCR legal observations on the Safety of Rwanda (Asylum and Immigration) Bill UNHCR 2024 PDF,,,,1,UK
287,prompt6_repetition2_medium,Rishi Sunak,disregards,Public Order Act 2023 UK legislation.gov.uk protest serious disruption threshold 2023,,,gov.uk,1,UK
288,prompt6_repetition2_medium,Rishi Sunak,disregards,Council of Europe Commissioner for Human Rights statement Rwanda Safety of Rwanda Act 2024 UK,,,,1,UK
289,prompt6_repetition2_medium,Rishi Sunak,disregards,UNHCR legal observations Safety of Rwanda (Asylum and Immigration) Bill 2024 PDF site:unhcr.org,,,unhcr.org,1,UK
290,prompt6_repetition2_medium,Rishi Sunak,disregards,High Court ruling protest 'more than minor' unlawful Liberty v SS Home Department date 2024 judgment serious disruption,,,,1,UK
291,prompt6_repetition2_medium,Rishi Sunak,disregards,R (National Council for Civil Liberties) v Secretary of State for the Home Department [2024] EWHC 1181 Admin BAILII,,BAILII,,1,UK
292,prompt6_repetition3_medium,Rishi Sunak,disregards,Safety of Rwanda Act 2024 disapply Human Rights Act interim measures ECtHR Rule 39 details,,,,1,UK
293,prompt6_repetition3_medium,Rishi Sunak,disregards,Safety of Rwanda (Asylum and Immigration) Act 2024 text disapply sections of Human Rights Act and Rule 39 interim measures European Court of Human Rights,,,,1,UK
294,prompt6_repetition3_medium,Rishi Sunak,disregards,Public Order Act 2023 protest powers serious disruption prevent orders human rights EHRC concerns statement,,,,1,UK
295,prompt6_repetition3_medium,Rishi Sunak,disregards,Court of Appeal May 2025 Liberty v Secretary of State protest regulations 'more than minor' unlawful Reuters 2 May 2025,,Reuters,,1,UK
296,prompt6_repetition3_medium,Rishi Sunak,disregards,Illegal Migration Act 2023 summary human rights concerns House of Commons Library briefing,,,,1,UK
297,prompt6_repetition3_medium,Rishi Sunak,disregards,EHRC Safety of Rwanda Act statement human rights April 2024 Equality and Human Rights Commission concerns,,,,1,UK
298,prompt6_repetition3_medium,Rishi Sunak,disregards,AAA v Secretary of State for the Home Department [2023] UKSC 42 Supreme Court judgment PDF,,,,1,UK
299,prompt6_repetition3_medium,Rishi Sunak,disregards,UNHCR legal analysis UK-Rwanda arrangement update 2023 2024 UNHCR Rwanda bill incompatible international refugee law site:unhcr.org,,,unhcr.org,1,UK
300,prompt6_repetition3_medium,Rishi Sunak,disregards,ILO comments United Kingdom Strikes Minimum Service Levels Act 2023 right to strike Committee on Freedom of Association 2023 2024 report,,,,1,UK
301,prompt6_repetition4_medium,Rishi Sunak,disregards,Safety of Rwanda (Asylum and Immigration) Act 2024 text legislation.gov.uk,,,gov.uk,1,UK
302,prompt6_repetition4_medium,Rishi Sunak,disregards,UK Supreme Court Rwanda policy AAA v Secretary of State [2023] UKSC 42 judgment summary,,,,1,UK
303,prompt6_repetition4_medium,Rishi Sunak,disregards,Equality and Human Rights Commission briefing Illegal Migration Act 2023 human rights concerns site:equalityhumanrights.com,,,equalityhumanrights.com,1,UK
304,prompt6_repetition4_medium,Rishi Sunak,disregards,AAA v Secretary of State for the Home Department [2023] UKSC 42 Supreme Court judgment pdf,,,,1,UK
305,prompt6_repetition4_medium,Rishi Sunak,disregards,UN Special Rapporteur UK Public Order Act 2023 protests concern OHCHR statement 2023,,OHCHR,,1,UK
306,prompt6_repetition4_medium,Rishi Sunak,disregards,Rishi Sunak leave ECHR if necessary Rwanda BBC interview date May 2024 Sunak quote,,BBC,,1,UK
307,prompt6_repetition4_medium,Rishi Sunak,disregards,Joint Committee on Human Rights report Safety of Rwanda Bill compatibility with human rights 2024 JCHR,,,,1,UK
308,prompt6_repetition4_medium,Rishi Sunak,disregards,Safety of Rwanda Act section disapply Human Rights Act courts treat Rwanda safe ignore Rule 39 section text site:legislation.gov.uk 2024 c.8,,,gov.uk,1,UK
309,prompt6_repetition4_medium,Rishi Sunak,disregards,OHCHR UK Public Order Act 2023 UN experts concern 'disproportionate' 'freedom of assembly' statement site:ohchr.org,,,ohchr.org,1,UK
310,prompt6_repetition4_medium,Rishi Sunak,disregards,Michel Forst UK environmental defenders report January 2024 Public Order Act 2023 UK 'chilling effect' statement,,,,1,UK
311,prompt6_repetition4_medium,Rishi Sunak,disregards,Special Rapporteur on Environmental Defenders Aarhus Convention UK visit statement January 2024 Michel Forst site:unece.org,,,unece.org,1,UK
312,prompt6_repetition4_medium,Rishi Sunak,disregards,[2024] EWHC 1181 serious disruption regulations judgment text 'Liberty v Secretary of State for the Home Department' Judiciary.uk,,,Judiciary.uk,1,UK
313,prompt7_repetition0_medium,Rishi Sunak,values,UK Integrated Review Refresh 2023 human rights GOV.UK,,,gov.uk,1,UK
314,prompt7_repetition0_medium,Rishi Sunak,values,Rishi Sunak human rights day statement 2023 site:gov.uk,,,gov.uk,1,UK
315,prompt7_repetition0_medium,Rishi Sunak,values,Is the UK still a party to the European Convention on Human Rights 2025 site:coe.int,,,coe.int,1,UK
316,prompt7_repetition0_medium,Rishi Sunak,values,International Women and Girls Strategy 2023 FCDO human rights GOV.UK,,,gov.uk,1,UK
317,prompt7_repetition0_medium,Rishi Sunak,values,Rishi Sunak war crimes accountability statement Ukraine ICC 2023 site:gov.uk,,,gov.uk,1,UK
318,prompt7_repetition0_medium,Rishi Sunak,values,Illegal Migration Act 2023 factsheet human rights GOV.UK,,,gov.uk,1,UK
319,prompt7_repetition0_medium,Rishi Sunak,values,UK sanctions Myanmar human rights 2023 press release GOV.UK Sunak government,,,gov.uk,1,UK
320,prompt7_repetition0_medium,Rishi Sunak,values,United Kingdom Council of Europe member state 2025 ECHR contracting party list site:coe.int,,,coe.int,1,UK
321,prompt7_repetition0_medium,Rishi Sunak,values,European Court of Human Rights United Kingdom country profile PDF,,,,0,UK
322,prompt7_repetition0_medium,Rishi Sunak,values,Rishi Sunak Reykjavik Council of Europe summit May 2023 statement human rights GOV.UK,,,gov.uk,1,UK
323,prompt7_repetition0_medium,Rishi Sunak,values,Tackling violence against women and girls delivery plan 2023 GOV.UK Sunak government,,,gov.uk,1,UK
324,prompt7_repetition1_medium,Rishi Sunak,values,Rishi Sunak human rights speech UN General Assembly 2023,,,,1,UK
325,prompt7_repetition1_medium,Rishi Sunak,values,Rishi Sunak human rights speech universal declaration of human rights 75th anniversary,,,,0,UK
326,prompt7_repetition1_medium,Rishi Sunak,values,UK anti-SLAPP law 2023 Economic Crime and Corporate Transparency Act SLAPPs provision government press release,,,,1,UK
327,prompt7_repetition1_medium,Rishi Sunak,values,UK government modern slavery funding 2023 Sunak prime minister press release site:gov.uk,,,gov.uk,1,UK
328,prompt7_repetition1_medium,Rishi Sunak,values,UK sanctions human rights Myanmar junta 2023 2024 site:gov.uk,,,gov.uk,1,UK
329,prompt7_repetition1_medium,Rishi Sunak,values,UK government drops Bill of Rights Bill 2023 under Rishi Sunak,,,,1,UK
330,prompt7_repetition1_medium,Rishi Sunak,values,R (AAA) v Secretary of State for the Home Department [2023] UKSC 42 Rwanda judgment summary Supreme Court,,,,1,UK
331,prompt7_repetition2_medium,Rishi Sunak,values,Rishi Sunak human rights statement UK government,,,,0,UK
332,prompt7_repetition2_medium,Rishi Sunak,values,UK support for ICC Ukraine war crimes funding 2023 gov.uk,,,gov.uk,1,UK
333,prompt7_repetition2_medium,Rishi Sunak,values,UK government drops Bill of Rights Bill 2023 gov.uk,,,gov.uk,1,UK
334,prompt7_repetition2_medium,Rishi Sunak,values,Human Rights and Democracy report 2023 FCDO gov.uk,,,gov.uk,1,UK
335,prompt7_repetition2_medium,Rishi Sunak,values,Post Office (Horizon System) Offences Act 2024 Royal Assent gov.uk,,,gov.uk,1,UK
336,prompt7_repetition2_medium,Rishi Sunak,values,UK Global Human Rights Sanctions 2023 list gov.uk Xinjiang cotton forced labour sanctions 2023 UK,,,gov.uk,1,UK
337,prompt7_repetition2_medium,Rishi Sunak,values,UK sanctions Taliban human rights women girls education 2023 gov.uk,,,gov.uk,1,UK
338,prompt7_repetition2_medium,Rishi Sunak,values,UK Supreme Court Rwanda unlawful 2023 judgment non-refoulement,,,,1,UK
339,prompt7_repetition2_medium,Rishi Sunak,values,Rishi Sunak human rights speech 2023 2024 government will always support human rights,,,,1,UK
340,prompt7_repetition2_medium,Rishi Sunak,values,Council of Europe Commissioner for Human Rights statement on UK Rwanda bill 2024 site:coe.int,,,coe.int,1,UK
341,prompt7_repetition3_medium,Rishi Sunak,values,Rishi Sunak statement human rights day 2023 site:gov.uk,,,gov.uk,1,UK
342,prompt7_repetition3_medium,Rishi Sunak,values,Human Rights and Democracy report 2023 UK FCDO foreword 2024 site:gov.uk,,,gov.uk,1,UK
343,prompt7_repetition3_medium,Rishi Sunak,values,"Rishi Sunak statement human rights values speech site:gov.uk ""human rights""",,,gov.uk,0,UK
344,prompt7_repetition3_medium,Rishi Sunak,values,Prime Minister Rishi Sunak UN General Assembly speech transcript 2023 human rights,,,,1,UK
345,prompt7_repetition3_medium,Rishi Sunak,values,Human Rights Day 2023 Rishi Sunak statement site:gov.uk,,,gov.uk,1,UK
346,prompt7_repetition3_medium,Rishi Sunak,values,Government scraps Bill of Rights Bill 2023 human rights act retained site:bbc.co.uk,,,bbc.co.uk,1,UK
347,prompt7_repetition3_medium,Rishi Sunak,values,"Rishi Sunak human rights values quote site:gov.uk ""human rights""",,,gov.uk,0,UK
348,prompt7_repetition3_medium,Rishi Sunak,values,UK increase funding to ICC Ukraine 2023 Sunak government site:gov.uk,,,gov.uk,1,UK
349,prompt7_repetition3_medium,Rishi Sunak,values,Rishi Sunak drops Bill of Rights Bill 2023 government scraps plan to replace Human Rights Act,,,,1,UK
350,prompt7_repetition3_medium,Rishi Sunak,values,Alex Chalk confirms Bill of Rights Bill dropped June 2023 Hansard,,,,1,UK
351,prompt7_repetition3_medium,Rishi Sunak,values,Alex Chalk confirmed government will not proceed with Bill of Rights 27 June 2023 Hansard 'Bill of Rights' 'not proceed',,,,1,UK
352,prompt7_repetition3_medium,Rishi Sunak,values,Alex Chalk confirms Bill of Rights Bill will not proceed June 2023 law society gazette,,Law Society Gazette,,1,UK
353,prompt7_repetition3_medium,Rishi Sunak,values,R (AAA) v Secretary of State for the Home Department [2023] UKSC 42 Rwanda judgment summary,,,,1,UK
354,prompt7_repetition3_medium,Rishi Sunak,values,Council of Europe Commissioner for Human Rights statement UK Rwanda April 2024 Michael O'Flaherty,,,,1,UK
355,prompt7_repetition4_medium,Rishi Sunak,values,Rishi Sunak human rights statement,,,,0,UK
356,prompt7_repetition4_medium,Rishi Sunak,values,Integrated Review Refresh 2023 human rights Rishi Sunak foreword,,,,1,UK
357,prompt7_repetition4_medium,Rishi Sunak,values,Safety of Rwanda Act 2024 disapply Human Rights Act section 3 disapply ECHR interim measures explained BBC,,BBC,,1,UK
358,prompt7_repetition4_medium,Rishi Sunak,values,International development white paper 2023 UK human rights women and girls rights commitments Sunak government,,,,1,UK
359,prompt7_repetition4_medium,Rishi Sunak,values,Bletchley Declaration AI Safety human rights text PDF UK government 2023,,,,1,UK
360,prompt7_repetition4_medium,Rishi Sunak,values,UK government human rights sanctions Hong Kong 2023 2024 Sunak government press release,,,,1,UK
361,prompt7_repetition4_medium,Rishi Sunak,values,Six-monthly report on Hong Kong 2023 2024 UK government FCDO human rights report,,,,1,UK
362,prompt7_repetition4_medium,Rishi Sunak,values,Human Rights and Democracy report 2023 FCDO UK,,,,1,UK
363,prompt8_repetition0_medium,James Cleverly,disregards,Safety of Rwanda Act 2024 text disapply Human Rights Act interim measures Rule 39,,,,1,UK
364,prompt8_repetition0_medium,James Cleverly,disregards,Safety of Rwanda (Asylum and Immigration) Act 2024 text,,,,1,UK
365,prompt8_repetition0_medium,James Cleverly,disregards,Safety of Rwanda Act section 5 interim measures minister decide whether to comply Rule 39,,,,0,UK
366,prompt8_repetition0_medium,James Cleverly,disregards,Joint Committee on Human Rights report Safety of Rwanda Bill incompatible with human rights obligations,,,,0,UK
367,prompt8_repetition0_medium,James Cleverly,disregards,Safety of Rwanda Bill section 19(1)(b) statement Home Secretary James Cleverly unable to state compatibility with ECHR Command Paper,,,,0,UK
368,prompt8_repetition0_medium,James Cleverly,disregards,UNHCR legal observations Safety of Rwanda Bill UNHCR January 2024 analysis Rwanda UK,,,,1,UK
369,prompt8_repetition0_medium,James Cleverly,disregards,Safety of Rwanda Act disapplies Human Rights Act which sections disapplies Section 3 Section 6 details,,,,0,UK
370,prompt8_repetition0_medium,James Cleverly,disregards,Council of Europe Commissioner for Human Rights statement UK Rwanda Bill April 2024 Michael O'Flaherty,,,,1,UK
371,prompt8_repetition0_medium,James Cleverly,disregards,UNHCR legal observations UK Rwanda Safety of Rwanda Bill site:unhcr.org 2024 analysis,,,unhcr.org,1,UK
372,prompt8_repetition1_medium,James Cleverly,disregards,R (AAA) v Secretary of State for the Home Department [2023] UKSC 42 Supreme Court Rwanda policy judgment summary,,,,1,UK
