index,prompt_id,politician,prompt_version,query,event,website,domain,year,region
172,prompt3_repetition1_medium,Ursula von der Leyen,values,EU accedes to Istanbul Convention Council press release 2023 1 June,,,,1,Europe
173,prompt3_repetition1_medium,Ursula von der Leyen,values,Digital Services Act fundamental rights European Commission page 'protect fundamental rights' DSA 2022,,,,1,Europe
174,prompt3_repetition1_medium,Ursula von der Leyen,values,European Commission proposes measures under rule of law conditionality Hungary December 2022 press release funds,,,,1,Europe
175,prompt3_repetition1_medium,Ursula von der Leyen,values,LGBTIQ Equality Strategy 2020-2025 European Commission 'I will not rest' Ursula von der Leyen quote,,,,1,Europe
176,prompt3_repetition1_medium,Ursula von der Leyen,values,EU Memorandum of Understanding Tunisia migration 16 July 2023 European Commission press release von der Leyen Tunisia human rights migrants,,,,1,Europe
177,prompt3_repetition1_medium,Ursula von der Leyen,values,EU Atrocity Crimes Advisory Group Ukraine 2022 press release European Commission von der Leyen,,,,1,Europe
178,prompt3_repetition1_medium,Ursula von der Leyen,values,Corporate Sustainability Due Diligence Directive adopted 2024 Council press release human rights due diligence EU CSDDD May 2024,,,,1,Europe
179,prompt3_repetition1_medium,Ursula von der Leyen,values,European Commission rejects EU funding to Polish municipalities LGBTI free zones July 2020 press release,,,,1,Europe
180,prompt3_repetition1_medium,Ursula von der Leyen,values,European Commission Digital Services Act fundamental rights protect users Commission page site:commission.europa.eu,,,europa.eu,0,Europe
181,prompt3_repetition2_medium,Ursula von der Leyen,values,European Parliament approves Artificial Intelligence Act March 2024 press release,,,,1,Europe
182,prompt3_repetition2_medium,Ursula von der Leyen,values,European Commission press release Digital Services Act fundamental rights 2022 protects users online,,,,1,Europe
183,prompt3_repetition2_medium,Ursula von der Leyen,values,European Commission 2020-2025 Strategy to strengthen application of the Charter of Fundamental Rights Communication December 2020,,,,1,Europe
184,prompt3_repetition2_medium,Ursula von der Leyen,values,Ursula von der Leyen 'LGBTIQ-free zones are humanity free zones' statement European Commission,,,,0,Europe
185,prompt3_repetition2_medium,Ursula von der Leyen,values,SOTEU 2020 speech Ursula von der Leyen transcript 'LGBTQI-free zones are humanity free zones' site:ec.europa.eu,,,europa.eu,1,Europe
186,prompt3_repetition2_medium,Ursula von der Leyen,values,European Union accession to Istanbul Convention 2023 press release European Council or Commission,,,,1,Europe
187,prompt3_repetition2_medium,Ursula von der Leyen,values,European Commission proposes budget conditionality Hungary rule of law December 2022 decision funds frozen,,,,1,Europe
188,prompt3_repetition2_medium,Ursula von der Leyen,values,Ursula von der Leyen Bucha atrocities accountability statement press release April 2022 European Commission,,,,1,Europe
189,prompt3_repetition2_medium,Ursula von der Leyen,values,LGBTIQ Equality Strategy 2020-2025 European Commission press release 2020 Ursula von der Leyen,,,,1,Europe
190,prompt3_repetition2_medium,Ursula von der Leyen,values,Pact on Migration and Asylum adopted 2024 Council of the EU press release,,,,1,Europe
191,prompt3_repetition2_medium,Ursula von der Leyen,values,Anti-SLAPP directive adopted 2024 Council press release 'protecting persons who engage in public participation' European media freedom press release,,,,1,Europe
192,prompt3_repetition2_medium,Ursula von der Leyen,values,EU regulation banning products made with forced labour adopted 2024 Council press release,,,,1,Europe
193,prompt3_repetition3_medium,Ursula von der Leyen,values,EU Global Human Rights Sanctions Regime adoption December 2020 Council of the EU press release,,,,1,Europe
194,prompt3_repetition3_medium,Ursula von der Leyen,values,Council of the EU adopts Artificial Intelligence Act May 2024 press release,,,,1,Europe
195,prompt3_repetition3_medium,Ursula von der Leyen,values,Ursula von der Leyen human rights sanctions regime Magnitsky speech 2019 2020 European Parliament,,,,1,Europe
196,prompt3_repetition3_medium,Ursula von der Leyen,values,Statement by President von der Leyen EU Global Human Rights Sanctions Regime 2020 statement,,,,1,Europe
197,prompt3_repetition3_medium,Ursula von der Leyen,values,European Commission proposes measures under rule of law conditionality Hungary December 2022 press release Commission,,,,1,Europe
198,prompt3_repetition3_medium,Ursula von der Leyen,values,EU Pact on Migration and Asylum adoption 2024 human rights concerns Amnesty International analysis,,Amnesty,,1,Europe
199,prompt3_repetition3_medium,Ursula von der Leyen,values,Council of Europe Framework Convention on Artificial Intelligence opened for signature May 2024 human rights democracy rule of law official,,,,1,Europe
200,prompt3_repetition3_medium,Ursula von der Leyen,values,Directive on combating violence against women and domestic violence EU adoption 2024 Council press release,,,,1,Europe
201,prompt3_repetition3_medium,Ursula von der Leyen,values,European Commission Anti-Racism Action Plan 2020 press release von der Leyen launched,,,,1,Europe
202,prompt3_repetition4_medium,Ursula von der Leyen,values,Ursula von der Leyen re-elected European Commission President 2024 European Parliament vote date,,,,1,Europe
203,prompt3_repetition4_medium,Ursula von der Leyen,values,von der Leyen speech human rights values 'human rights' site:ec.europa.eu,,,europa.eu,0,Europe
204,prompt3_repetition4_medium,Ursula von der Leyen,values,EU Global Human Rights Sanctions Regime 2020 press release Council of the EU,,,,1,Europe
205,prompt3_repetition4_medium,Ursula von der Leyen,values,EU AI Act fundamental rights impact assessment providers obligations 'fundamental rights' 2024 press release European Parliament,,,,1,Europe
206,prompt3_repetition4_medium,Ursula von der Leyen,values,European Commission proposes to activate Temporary Protection Directive 2022 press release,,,,1,Europe
207,prompt3_repetition4_medium,Ursula von der Leyen,values,LGBTIQ Equality Strategy 2020 European Commission von der Leyen statement 'LGBTIQ-free zone' Poland condemnation,,,,1,Europe
208,prompt3_repetition4_medium,Ursula von der Leyen,values,Ursula von der Leyen State of the Union 2020 'LGBTQI-free zones are humanity-free zones' transcript European Commission,,,,1,Europe
209,prompt3_repetition4_medium,Ursula von der Leyen,values,Corporate Sustainability Due Diligence Directive adopted 2024 Council press release human rights EU supply chains,,,,1,Europe
210,prompt3_repetition4_medium,Ursula von der Leyen,values,European Commission withholds EU funds Hungary rule of law December 2022 2023 LGBT law Article 7,,,,1,Europe
211,prompt3_repetition4_medium,Ursula von der Leyen,values,von der Leyen support ICC arrest warrants Putin war crimes statement 2023 site:ec.europa.eu OR site:europa.eu,,,europa.eu,1,Europe
212,prompt3_repetition4_medium,Ursula von der Leyen,values,Pact on Migration and Asylum adopted 2024 fundamental rights safeguards European Parliament press release,,,,1,Europe
213,prompt3_repetition4_medium,Ursula von der Leyen,values,European Parliament adopts regulation banning products made with forced labour 2024 press release,,,,1,Europe
214,prompt3_repetition4_medium,Ursula von der Leyen,values,EU Gender Equality Strategy 2020-2025 European Commission von der Leyen 'Union of Equality',,,,1,Europe
215,prompt4_repetition0_medium,Giorgia Meloni,disregards,Amnesty International report Italy 2024 Giorgia Meloni human rights,,Amnesty,,1,Europe
216,prompt4_repetition0_medium,Giorgia Meloni,disregards,Council of Europe Commissioner for Human Rights Italy police violence protests 2024 letter,,,,1,Europe
217,prompt4_repetition0_medium,Giorgia Meloni,disregards,Italy surrogacy abroad criminalization law 2024 Senate approves bill Meloni government,,,,1,Europe
218,prompt4_repetition0_medium,Giorgia Meloni,disregards,Italy police violence student protests Pisa February 2024 baton charges condemnation Mattarella Council of Europe Commissioner,,,,1,Europe
219,prompt4_repetition0_medium,Giorgia Meloni,disregards,Italy Albania migration deal court ruling unlawful detention October November 2024 Italy judges ruled unlawful detention Albania asylum processing,,,,1,Europe
220,prompt4_repetition0_medium,Giorgia Meloni,disregards,Italy anti-rave decree 2022 human rights concerns Amnesty,,Amnesty,,1,Europe
221,prompt4_repetition0_medium,Giorgia Meloni,disregards,CPT report Italy 2024 immigration detention CPR report April 2024 visit published December 2024 Council of Europe CPT Italy,,,,1,Europe
222,prompt4_repetition0_medium,Giorgia Meloni,disregards,Italy Court of Cassation 2024 conviction for refoulement to Libya Asso Ventotto captain conviction upheld February 2024,,,,1,Europe
223,prompt4_repetition0_medium,Giorgia Meloni,disregards,Reporters Without Borders 2025 World Press Freedom Index Italy ranking 2025 RAI government influence Meloni,,Reporters Without Borders,,1,Europe
224,prompt4_repetition0_medium,Giorgia Meloni,disregards,OHCHR Italy distant port policy communication 2023 2024 UN Special Rapporteurs Italy Decree Law 1/2023,,OHCHR,,1,Europe
225,prompt4_repetition1_medium,Giorgia Meloni,disregards,Amnesty International Italy 2024 Meloni NGO rescue decree human rights,,Amnesty,,1,Europe
226,prompt4_repetition1_medium,Giorgia Meloni,disregards,Italy NGO rescue decree Meloni 2023 2024 Amnesty International report,,Amnesty,,1,Europe
227,prompt4_repetition1_medium,Giorgia Meloni,disregards,Pisa protest police batons 2024 Italy investigation President Mattarella criticism Reuters,,Reuters,,1,Europe
228,prompt4_repetition1_medium,Giorgia Meloni,disregards,Italy Albania migration deal detention centers courts ruling 2025 Reuters,,Reuters,,1,Europe
229,prompt4_repetition1_medium,Giorgia Meloni,disregards,European Commission 2024 Rule of Law Report Italy media independence SLAPP cases emergency decrees report 2024 Italy chapter,,,,1,Europe
230,prompt4_repetition1_medium,Giorgia Meloni,disregards,OHCHR Italy Pisa protests 2024 concerns excessive use of force statement,,OHCHR,,1,Europe
231,prompt4_repetition1_medium,Giorgia Meloni,disregards,2024 Rule of Law Report Italy country chapter media independence SLAPP emergency decrees site:commission.europa.eu,,,europa.eu,1,Europe
232,prompt4_repetition1_medium,Giorgia Meloni,disregards,Italy pro-life groups counseling abortion clinics 2024 law Meloni HRW Amnesty reaction,,Amnesty; Human Rights Watch,,1,Europe
233,prompt4_repetition1_medium,Giorgia Meloni,disregards,Italy Tunisia migration deal 2024 aid Meloni 105 million Reuters April 2025 HRW referenced,,Reuters; Human Rights Watch,,1,Europe
234,prompt4_repetition1_medium,Giorgia Meloni,disregards,RSF 2025 Italy country profile press freedom ranking 49 Italy 2025,,Reporters Without Borders,,1,Europe
235,prompt4_repetition1_medium,Giorgia Meloni,disregards,CPT report Italy 2024 detention return centres CPR Milan Gradisca Potenza Rome April 2024 visit published December 13 2024,,,,1,Europe
236,prompt4_repetition1_medium,Giorgia Meloni,disregards,Italian court rules migrants sent to Albania detention unlawful October 2024 Reuters Crotone Bari court Albania centers illegitimate detention,,Reuters,,1,Europe
237,prompt4_repetition2_medium,Giorgia Meloni,disregards,Italy NGO rescue law 2023 Law 15/2023 Meloni government Council of Europe Commissioner criticism,,,,1,Europe
238,prompt4_repetition2_medium,Giorgia Meloni,disregards,Italy NGO rescue law 2023 Decree-Law 1/2023 Law 15/2023 criticism Council of Europe Commissioner statement 2023 Italy NGOs,,,,1,Europe
239,prompt4_repetition2_medium,Giorgia Meloni,disregards,Italy same-sex parent birth certificate recognition Meloni government interior ministry circular 2023 stop registrations European Parliament resolution Italy 2023,,,,1,Europe
240,prompt4_repetition2_medium,Giorgia Meloni,disregards,Italy universal surrogacy crime law approved 2024 Senate final approval date legge maternita surrogata reato universale approvata,,,,1,Europe
241,prompt4_repetition2_medium,Giorgia Meloni,disregards,Italy anti-rave law decree 162/2022 human rights criticism Council of Europe Venice Commission opinion Italy 2023,,,,1,Europe
242,prompt4_repetition2_medium,Giorgia Meloni,disregards,OSCE Representative on Freedom of the Media Italy wiretap publication law 2024 criticism Meloni government 'bavaglio' law wiretaps police leaks press freedom,,,,1,Europe
243,prompt4_repetition2_medium,Giorgia Meloni,disregards,Italy police violence student protests 2024 President Mattarella rebuke to police batonings February 2024 Bologna Pisa,,,,1,Europe
244,prompt4_repetition2_medium,Giorgia Meloni,disregards,ECRI report Italy 2024 racial profiling policing Council of Europe recommendations Italy 2024 ECRI Italy report,,,,1,Europe
245,prompt4_repetition2_medium,Giorgia Meloni,disregards,European Court of Human Rights Italy 2024 migrants rights ruling Italy asylum detention NGO law 15/2023,,,,1,Europe
246,prompt4_repetition2_medium,Giorgia Meloni,disregards,Italy 2023 migration state of emergency human rights concerns decree 2023 asylum law Cutro decree criticism UNHCR Council of Europe law decree 20/2023,,,,1,Europe
247,prompt4_repetition2_medium,Giorgia Meloni,disregards,Venice Commission opinion Italy premierato reform 2024 2025 constitutional bill direct election of prime minister human rights concerns checks and balances,,,,1,Europe
248,prompt4_repetition2_medium,Giorgia Meloni,disregards,Italy 2024 pro-life groups access to family planning counseling centers amendment PNRR Meloni abortion rights criticism Council of Europe Commissioner Dunja Mijatovic statement Italy abortion access conscientious objection 2024,,,,1,Europe
249,prompt4_repetition3_medium,Giorgia Meloni,disregards,Italy NGO rescue decree Meloni 2023 fines ship seizure Amnesty International,,Amnesty,,1,Europe
250,prompt4_repetition3_medium,Giorgia Meloni,disregards,Italy NGO rescue decree 2023 fines ship seizure law decree 1/2023 Council of Europe Commissioner letter,,,,1,Europe
251,prompt4_repetition3_medium,Giorgia Meloni,disregards,Italy Cutro decree 2023 Decreto-Legge 20/2023 special protection abolished Amnesty analysis,,Amnesty,,1,Europe
252,prompt4_repetition3_medium,Giorgia Meloni,disregards,Italy Libya memorandum of understanding 2017 renewed 2023 Meloni Human Rights Watch critique,,Human Rights Watch,,1,Europe
253,prompt4_repetition3_medium,Giorgia Meloni,disregards,Italy stops registering children of same-sex parents 2023 directive prosecutors Milan Meloni government,,,,1,Europe
254,prompt4_repetition3_medium,Giorgia Meloni,disregards,Italy wiretap publication law 2024 bavaglio Meloni press freedom law Reuters 2024 2025,,Reuters,,1,Europe
255,prompt4_repetition4_medium,Giorgia Meloni,disregards,Council of Europe Commissioner for Human Rights Italy migration 2023 Meloni NGO rescue decree law 1/2023 report,,,,1,Europe
256,prompt4_repetition4_medium,Giorgia Meloni,disregards,Italy Albania migration deal 2023 human rights concerns UNHCR Council of Europe Commissioner,,,,1,Europe
257,prompt4_repetition4_medium,Giorgia Meloni,disregards,Italy Decree Law 1/2023 NGO search and rescue converted into law provisions fines detention distant ports law 15/2023 details,,,,1,Europe
258,prompt4_repetition4_medium,Giorgia Meloni,disregards,UN Human Rights Libya migrants crimes against humanity detention coast guard EU Italy cooperation reports 2023 2024,,,,1,Europe
259,prompt4_repetition4_medium,Giorgia Meloni,disregards,Italy same-sex parents birth certificates 2023 stop registering children municipality Milan directive interior ministry 2023 Meloni government human rights,,,,1,Europe
260,prompt4_repetition4_medium,Giorgia Meloni,disregards,Italy police violence protests 2024 students Pisa Florence batons Meloni government Amnesty International statement excessive force freedom of assembly,,Amnesty,,1,Europe
261,prompt4_repetition4_medium,Giorgia Meloni,disregards,UN Human Rights Council Independent Fact-Finding Mission on Libya final report 2023 migrants crimes against humanity press release,,,,1,Europe
262,prompt4_repetition4_medium,Giorgia Meloni,disregards,Italy RAI resignations censorship 2023 2024 government interference freedom of expression Reporters Without Borders Italy 2024 index Meloni government,,Reporters Without Borders,,1,Europe
263,prompt4_repetition4_medium,Giorgia Meloni,disregards,Cutro decree Italy Decreto-Legge 20/2023 migrant laws asylum detention NGO crackdown criticisms Amnesty International 'Cutro' shipwreck decree law Italy human rights,,Amnesty,,1,Europe
264,prompt4_repetition4_medium,Giorgia Meloni,disregards,EU Tunisia migration deal 2023 human rights abuses sub-Saharan migrants Sfax expulsions Algeria Italy Meloni von der Leyen criticized Amnesty,,Amnesty,,1,Europe
265,prompt5_repetition0_medium,Giorgia Meloni,values,Giorgia Meloni government law 2023 violence against women Italy new law,,,,1,Europe
266,prompt5_repetition0_medium,Giorgia Meloni,values,Giorgia Meloni statement support for International Criminal Court Ukraine Rome Statute Italy supports ICC 2023 2024 Reuters,,Reuters,,1,Europe
267,prompt5_repetition0_medium,Giorgia Meloni,values,Italy humanitarian corridors Ukraine refugees 2022 2023 Meloni government program statement humanitarian corridors Italy 'corridoi umanitari' 2024,,,,1,Europe
268,prompt5_repetition1_medium,Giorgia Meloni,values,Italy 2023 law on gender-based violence Meloni government decree femicide Giulia Cecchettin law,,,,1,Europe
269,prompt5_repetition1_medium,Giorgia Meloni,values,UN General Assembly ES-11/1 resolution Aggression against Ukraine voting record Italy UN digital library,,,,0,Europe
270,prompt5_repetition1_medium,Giorgia Meloni,values,Italy national strategic plan on male violence against women 2023 2024 governo Meloni Piano nazionale violenza maschile contro le donne,,,,1,Europe
271,prompt5_repetition1_medium,Giorgia Meloni,values,Italy establishes National Human Rights Institution 2023 legge Istituzione Autorità Garante nazionale per i diritti umani 2023 Parlamento,,,,1,Europe
272,prompt5_repetition1_medium,Giorgia Meloni,values,Consiglio dei Ministri 8 marzo 2025 femminicidio reato autonomo comunicato stampa Palazzo Chigi,,Palazzo Chigi,,1,Europe
273,prompt5_repetition1_medium,Giorgia Meloni,values,Giorgia Meloni UN General Assembly 2023 speech transcript Italian government human rights migrants traffickers,,,,1,Europe
274,prompt5_repetition1_medium,Giorgia Meloni,values,Human Rights Watch World Report 2024 Italy Meloni human rights migrants NGOs rescue decree,,Human Rights Watch,,1,Europe
275,prompt5_repetition1_medium,Giorgia Meloni,values,Italy security agreement with Ukraine 2024 Meloni bilateral security agreement Reuters June 2024 Apulia G7,,Reuters,,1,Europe
276,prompt5_repetition2_medium,Giorgia Meloni,values,Italy anti-femicide law 2023 Meloni government Reuters,,Reuters,,1,Europe
277,prompt5_repetition2_medium,Giorgia Meloni,values,Italy National Action Plan on Business and Human Rights 2024 2028,,,,1,Europe
278,prompt5_repetition2_medium,Giorgia Meloni,values,Giorgia Meloni speech United Nations 2023 transcript Palazzo Chigi human rights,,Palazzo Chigi,,1,Europe
279,prompt5_repetition2_medium,Giorgia Meloni,values,Italy re-elected to UN Human Rights Council 2023 2024 2026 esteri,,,,1,Europe
280,prompt5_repetition2_medium,Giorgia Meloni,values,Piano nazionale anti tratta 2022 2025 Italia governo Meloni proroga,,,,1,Europe
281,prompt5_repetition2_medium,Giorgia Meloni,values,Giorgia Meloni Human Rights Day 10 December message 2023 2024 Palazzo Chigi,,Palazzo Chigi,,1,Europe
282,prompt5_repetition2_medium,Giorgia Meloni,values,Italy National Human Rights Institution legge istitutiva 2023 2024 Autorità nazionale per i diritti umani,,,,1,Europe
283,prompt5_repetition3_medium,Giorgia Meloni,values,Giorgia Meloni human rights speech UN 2023,,,,1,Europe
284,prompt5_repetition3_medium,Giorgia Meloni,values,Italy National Human Rights Institution law 2024 Autorità garante diritti umani istituzione legge,,,,1,Europe
285,prompt5_repetition3_medium,Giorgia Meloni,values,Italy femicide law life sentence 2025 approved parliament Meloni government legge femminicidio 2025 approvata,,,,1,Europe
286,prompt5_repetition3_medium,Giorgia Meloni,values,Giorgia Meloni statement human rights Iran women life 2022 2023 Italy sanctions Iran women rights,,,,1,Europe
287,prompt5_repetition3_medium,Giorgia Meloni,values,G7 Apulia Leaders Communiqué official Italy G7 2024 PDF,,,,1,Europe
288,prompt5_repetition3_medium,Giorgia Meloni,values,Italy UN moratorium on death penalty 2024 resolution Italy lead EU Meloni government Tajani statement,,,,1,Europe
289,prompt5_repetition3_medium,Giorgia Meloni,values,Piano strategico nazionale sulla violenza maschile contro le donne 2023-2025 Governo Meloni finanziamenti 2023 2024 Roccella,,,,1,Europe
290,prompt5_repetition3_medium,Giorgia Meloni,values,Piano Strategico Nazionale 2025-2027 violenza maschile sulle donne Roccella 2025 approvato,,,,1,Europe
291,prompt5_repetition3_medium,Giorgia Meloni,values,Dipartimento pari opportunità Piano strategico nazionale violenza donne 2025-2027 decreto 16 settembre 2025 Gazzetta Ufficiale,,,,1,Europe
292,prompt5_repetition3_medium,Giorgia Meloni,values,Comunicato stampa Consiglio dei Ministri n. 98 nomina Garante nazionale dei diritti delle persone private della libertà personale Riccardo Turrini Vita,,,,0,Europe
293,prompt5_repetition3_medium,Giorgia Meloni,values,Meloni Istanbul Convention Italy commitment 2023 2024 governo Meloni Convenzione di Istanbul dichiarazioni,,,,1,Europe
294,prompt5_repetition4_medium,Giorgia Meloni,values,Italy anti-violence law 2023 Giorgia Meloni government femicide measures 'legge contro la violenza sulle donne' 2023,,,,1,Europe
295,prompt5_repetition4_medium,Giorgia Meloni,values,Gazzetta Ufficiale legge 168 2023 violenza sulle donne misure di prevenzione e protezione 'legge 168/2023' 'contrasto alla violenza di genere',,,,1,Europe
296,prompt5_repetition4_medium,Giorgia Meloni,values,Gazzetta Ufficiale n. 275 del 24 novembre 2023 legge 168 2023 contrasto violenza donne testo pdf,,,,1,Europe
297,prompt5_repetition4_medium,Giorgia Meloni,values,Italia istituisce l'Istituzione Nazionale per i Diritti Umani 2023 legge 'Commissione nazionale per i diritti umani' NHRI Italia 2023 2024,,,,1,Europe
298,prompt5_repetition4_medium,Giorgia Meloni,values,Commissione nazionale per i diritti umani legge 2023 Italia istituzione Commissione nazionale per la promozione e la protezione dei diritti umani legge 238/2021 operatività 2023 2024,,,,1,Europe
299,prompt5_repetition4_medium,Giorgia Meloni,values,Italy National Action Plan on Business and Human Rights 2023 2024 adopted government Meloni 'Piano d'Azione Nazionale su Imprese e Diritti Umani' 2023-2024,,,,1,Europe
300,prompt5_repetition4_medium,Giorgia Meloni,values,Piano nazionale antitratta 2022-2025 finanziamenti 2023 2024 governo meloni 'antitratta' 'decreto riparto' 2024,,,,1,Europe
301,prompt6_repetition0_medium,Donald Tusk,disregards,Poland pushbacks Belarus border 2024 Tusk government Amnesty International report,,Amnesty,,1,Europe
302,prompt6_repetition0_medium,Donald Tusk,disregards,Reporters Without Borders Poland 2024 public media overhaul Tusk government human rights concerns,,Reporters Without Borders,,1,Europe
303,prompt6_repetition0_medium,Donald Tusk,disregards,Poland Constitutional Tribunal 2014 data retention metadata ruling police access Donald Tusk government,,,,1,Europe
304,prompt6_repetition1_medium,Donald Tusk,disregards,Donald Tusk human rights record 2024 2025 prime minister Poland criticisms,,,,1,Europe
305,prompt6_repetition1_medium,Donald Tusk,disregards,Donald Tusk European Convention on Human Rights comments 2025 October,,,,1,Europe
306,prompt6_repetition1_medium,Donald Tusk,disregards,Tusk government takeover of public media TVP December 2023 human rights freedom of expression concerns 2024 reports,,,,1,Europe
307,prompt6_repetition1_medium,Donald Tusk,disregards,Polish Sejm approves law suspending right to asylum February 2025 Reuters,,Reuters,,1,Europe
308,prompt6_repetition1_medium,Donald Tusk,disregards,Tusk ECHR criticism October 2025 Notes From Poland TVN24 comments leaving Convention,1,Notes From Poland,,1,Europe
309,prompt6_repetition1_medium,Donald Tusk,disregards,Poland abortion reform 2024 2025 Tusk government parliamentary votes July 2024 abortion bill PSL rejected Reuters,,Reuters,,1,Europe
310,prompt6_repetition1_medium,Donald Tusk,disregards,TV Republika banned from government press conferences Tusk 2024 2025 Poland media freedom,,,,1,Europe
311,prompt6_repetition1_medium,Donald Tusk,disregards,Ombudsman Marcin Wiącek intervention TV Republika press conference 2024 January 22 Polska Rzecznik Praw Obywatelskich TV Republika konferencja prasowa Sienkiewicz,,,,1,Europe
312,prompt6_repetition2_medium,Donald Tusk,disregards,Donald Tusk human rights record Poland 2007 2014 Amnesty International,,Amnesty,,1,Europe
313,prompt6_repetition2_medium,Donald Tusk,disregards,OSCE Representative on Freedom of the Media statement Poland 2023 2024 public media reform TVP signal switched off Tusk government,,,,1,Europe
314,prompt6_repetition2_medium,Donald Tusk,disregards,Poland pushbacks Belarus border 2024 2025 Amnesty International report Tusk government,,Amnesty,,1,Europe
315,prompt6_repetition2_medium,Donald Tusk,disregards,Poland public media overhaul December 2023 signal cut Reuters,,Reuters,,1,Europe
316,prompt6_repetition2_medium,Donald Tusk,disregards,Poland protests 2024 police force Tusk government human rights concerns,,,,1,Europe
317,prompt6_repetition2_medium,Donald Tusk,disregards,Amnesty International Poland 2024 2025 annual report human rights Tusk government,,Amnesty,,1,Europe
318,prompt6_repetition2_medium,Donald Tusk,disregards,Council of Europe Commissioner for Human Rights Poland border pushbacks 2024 Michael O'Flaherty statement Poland Belarus border,,,,1,Europe
319,prompt6_repetition2_medium,Donald Tusk,disregards,TV Republika denied access press conferences Tusk government 2024 RSF statement,,Reporters Without Borders,,1,Europe
320,prompt6_repetition2_medium,Donald Tusk,disregards,Reporters Without Borders statement TV Republika access denied press conference Poland 2024,,Reporters Without Borders,,1,Europe
321,prompt6_repetition2_medium,Donald Tusk,disregards,UNHCR observations Poland draft law suspending right to asylum 2024 Poland Belarus border,,,,1,Europe
322,prompt6_repetition2_medium,Donald Tusk,disregards,UNHCR observations Poland draft law suspension of asylum December 2024 site:unhcr.org,,,unhcr.org,1,Europe
323,prompt6_repetition3_medium,Donald Tusk,disregards,European Court of Human Rights Al Nashiri v. Poland 2014 CIA black site judgment,,,,1,Europe
324,prompt6_repetition3_medium,Donald Tusk,disregards,ECtHR Al Nashiri v. Poland 2014 HUDOC,,HUDOC,,1,Europe
325,prompt6_repetition3_medium,Donald Tusk,disregards,HUDOC Al Nashiri v. Poland application no. 28761/11 24 July 2014 HUDOC 001-146044,,HUDOC,,1,Europe
326,prompt6_repetition3_medium,Donald Tusk,disregards,European Commission unlocks Poland recovery funds 2024 rule of law measures Donald Tusk,,,,1,Europe
327,prompt6_repetition3_medium,Donald Tusk,disregards,HUDOC 001-146044 Al Nashiri v. Poland HUDOC,,HUDOC,,0,Europe
328,prompt6_repetition3_medium,Donald Tusk,disregards,European Court of Human Rights press release 24 July 2014 Poland CIA secret detention press release ECHR 2014,,,,1,Europe
329,prompt6_repetition4_medium,Donald Tusk,disregards,Donald Tusk human rights criticisms 2024 2025,,,,1,Europe
330,prompt6_repetition4_medium,Donald Tusk,disregards,Amnesty International Poland 2024 2025 pushbacks Belarus border Tusk government report,,Amnesty,,1,Europe
331,prompt6_repetition4_medium,Donald Tusk,disregards,2023 2024 Poland public media liquidation OSCE Representative on Freedom of the Media statement Sienkiewicz,,,,1,Europe
332,prompt6_repetition4_medium,Donald Tusk,disregards,Kamiński Wąsik arrest 2024 human rights concerns European Parliament resolution rule of law Poland 2024,,,,1,Europe
333,prompt6_repetition4_medium,Donald Tusk,disregards,Poland farmers protest 2024 police response human rights concerns Poland Tusk,,,,1,Europe
334,prompt7_repetition0_medium,Donald Tusk,values,Poland emergency contraception over the counter 15 years 2024 Tusk government morning-after pill law,,,,1,Europe
335,prompt7_repetition0_medium,Donald Tusk,values,European Commission approves Poland payment request recovery and resilience facility super milestones rule of law March 2024 press release,,,,1,Europe
336,prompt7_repetition0_medium,Donald Tusk,values,Poland joins European Public Prosecutor's Office 2024 Tusk government EPPO decision,,,,1,Europe
337,prompt7_repetition0_medium,Donald Tusk,values,Karol Nawrocki elected President of Poland 2025,,,,1,Europe
338,prompt7_repetition0_medium,Donald Tusk,values,Nawrocki veto civil partnership bill October 2025 Poland veto civil unions,,,,1,Europe
339,prompt7_repetition0_medium,Donald Tusk,values,European Commission closes Article 7 procedure Poland press release 29 May 2024 site:ec.europa.eu,,,europa.eu,1,Europe
340,prompt7_repetition0_medium,Donald Tusk,values,Amnesty International Poland 2024 2025 human rights Donald Tusk government restoring rule of law media freedom statement,,Amnesty,,1,Europe
341,prompt7_repetition0_medium,Donald Tusk,values,Poland reinstates state funding for IVF 2024 Tusk government,,,,1,Europe
342,prompt7_repetition0_medium,Donald Tusk,values,Polish parliament expands hate crime to include sexual orientation 2025 Reuters,,Reuters,,1,Europe
343,prompt7_repetition0_medium,Donald Tusk,values,Adam Bodnar appointed Minister of Justice 2023 human rights advocate former Ombudsman selection Tusk government Reuters,,Reuters,,1,Europe
344,prompt7_repetition0_medium,Donald Tusk,values,Poland Belarus border pushbacks 2024 2025 Tusk government Human Rights Watch,,Human Rights Watch,,1,Europe
345,prompt7_repetition0_medium,Donald Tusk,values,Poland establishes commission to investigate child sexual abuse in the Church 2024 2025 Tusk government independent commission,,,,1,Europe
346,prompt7_repetition1_medium,Donald Tusk,values,Donald Tusk human rights record evidence 2024 2025 Poland government reforms rule of law,,,,1,Europe
347,prompt7_repetition1_medium,Donald Tusk,values,Amnesty International Poland pushbacks Belarus border 2024 Tusk government actions,,Amnesty,,1,Europe
348,prompt7_repetition1_medium,Donald Tusk,values,Poland Tusk government Pegasus inquiry commission 2024 human rights privacy,,,,1,Europe
349,prompt7_repetition1_medium,Donald Tusk,values,Reuters Poland civil partnerships bill 2024 Donald Tusk publishes bill,,Reuters,,1,Europe
